PosX,PosY,PosZ,SessionID,PlayerID,DateTime,
-17.0892,0.9826857,15.84639,0,48230,22/12/2020 21:01:50,
-17.33266,0.9826857,16.42174,0,48230,22/12/2020 21:01:51,
-17.56157,0.9826857,16.98652,0,48230,22/12/2020 21:01:51,
-17.82852,0.9826857,17.6225,0,48230,22/12/2020 21:01:51,
-18.30659,0.9826857,18.53121,0,48230,22/12/2020 21:01:51,
-18.87243,0.9826857,19.60793,0,48230,22/12/2020 21:01:51,
-19.36706,1.25677,20.56627,0,48230,22/12/2020 21:01:51,
-20.07139,2.49277,21.63365,0,48230,22/12/2020 21:01:51,
-20.84796,3.020771,22.64124,0,48230,22/12/2020 21:01:52,
-20.91712,2.892771,23.75848,0,48230,22/12/2020 21:01:52,
-21.13946,2.360771,24.85438,0,48230,22/12/2020 21:01:52,
-22.02909,1.272771,25.68432,0,48230,22/12/2020 21:01:52,
-22.54278,0.9826857,25.81242,0,48230,22/12/2020 21:01:52,
-23.23435,0.9826858,25.89472,0,48230,22/12/2020 21:01:52,
-23.84016,0.9826858,25.96089,0,48230,22/12/2020 21:01:53,
-24.68362,0.9826858,26.03568,0,48230,22/12/2020 21:01:53,
-25.30334,0.9826857,26.08662,0,48230,22/12/2020 21:01:53,
-25.30334,0.9826857,26.08662,0,48230,22/12/2020 21:01:53,
-25.30334,0.9826857,26.08662,0,48230,22/12/2020 21:01:53,
-25.30334,0.9826857,26.08662,0,48230,22/12/2020 21:01:53,
-25.4716,0.9826858,26.10046,0,48230,22/12/2020 21:01:53,
-25.4716,0.9826857,26.10046,0,48230,22/12/2020 21:01:54,
-25.57973,0.9826858,26.10935,0,48230,22/12/2020 21:01:54,
-26.17283,0.9826858,26.2337,0,48230,22/12/2020 21:01:54,
-26.17283,0.9826858,26.2337,0,48230,22/12/2020 21:01:54,
-26.17283,0.9826858,26.2337,0,48230,22/12/2020 21:01:54,
-26.30319,0.9826858,26.69657,0,48230,22/12/2020 21:01:54,
-26.52506,0.9826858,27.41454,0,48230,22/12/2020 21:01:54,
-26.54141,0.9826858,27.46658,0,48230,22/12/2020 21:01:55,
-26.54141,0.9826858,27.46658,0,48230,22/12/2020 21:01:55,
-26.55434,0.9826858,27.5206,0,48230,22/12/2020 21:01:55,
-26.64813,0.9826858,27.91132,0,48230,22/12/2020 21:01:55,
-26.68807,0.9826857,28.16276,0,48230,22/12/2020 21:01:55,
-26.68807,0.9826857,28.16276,0,48230,22/12/2020 21:01:55,
-26.6489,0.9826858,28.24522,0,48230,22/12/2020 21:01:56,
-26.71626,0.9826858,29.32961,0,48230,22/12/2020 21:01:56,
-26.88603,0.9826858,30.35615,0,48230,22/12/2020 21:01:56,
-26.41277,0.9826858,31.47046,0,48230,22/12/2020 21:01:56,
-26.34743,0.9826857,31.62614,0,48230,22/12/2020 21:01:56,
-26.31123,0.9826858,31.84004,0,48230,22/12/2020 21:01:56,
-26.24798,0.9826858,32.34132,0,48230,22/12/2020 21:01:56,
-26.18905,0.9826858,32.81858,0,48230,22/12/2020 21:01:57,
-26.1032,0.9826858,33.51389,0,48230,22/12/2020 21:01:57,
-26.09028,0.9826858,33.61853,0,48230,22/12/2020 21:01:57,
